ID,Sitio,Índice del lugar,Nombre del lugar,Enlace del lugar,Municipio,Valoración,Valoraciones,Precio,Comentario,Fecha,Votos a favor,Votos en contra,Valoración_num,Sentimiento
647,Tripadvisor,52,Ciénaga la Caimanera,https://www.tripadvisor.co/Attraction_Review-g616329-d10022459-Reviews-Cienaga_la_Caimanera-Covenas_Sucre_Department.html,Coveñas,4.5/5,86,Precio Desconocido,"Hermosa, muy bien cuidada un paseo totalmente ecológico y muy muy económico. Recomiendo el hermoso lugar sin lugar a dudas.",1 de julio de 2016,0,0,4.5,neutral
247,Foursquare,40,Waroka Parrilla Bar,https://foursquare.com/v/waroka-parrilla-bar/4e9639e277c83a33155f509f,Sincelejo,7.0/10,15 valoraciones,$$$$,"El churrasquito es pequeño, pero exquisito","Marzo 30, 2014",0,0,7,positivo
642,Tripadvisor,52,Ciénaga la Caimanera,https://www.tripadvisor.co/Attraction_Review-g616329-d10022459-Reviews-Cienaga_la_Caimanera-Covenas_Sucre_Department.html,Coveñas,4.5/5,86,Precio Desconocido,Este es un paseo obligado en la zona. Aparentemente cuando no llueve puede ser más interesante ya que permite caretear. El paisaje es increíble.,4 de agosto de 2016,0,0,4.5,neutral
332,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Isla Múcura, a dos horas en lancha desde Cartagena. Un lugar muy hermoso a donde, sin duda, quiero regresar. Es un hermoso sitio donde se puede compartir en familia o también con la pareja. El mar, azul turquesa, es muy hermoso, de aguas claras y tranquilas. La gente muy amable y la atención inmejorable.",30 de diciembre de 2019,1,0,4.5,neutral
894,Tripadvisor,69,Golfo de Morrosquillo,https://www.tripadvisor.co/Attraction_Review-g1726000-d7050550-Reviews-or10-Golfo_de_Morrosquillo-Santiago_de_Tolu_Sucre_Department.html,Santiago de Tolú,4.5/5,15,Precio Desconocido,"Hay que visitar las islas del Golfo, es un hermoso recorrido. Nosotros hicimos uno que paraba en Tintipan e incluía el almuerzo que es todo muy fresco. Las personas están organizadas, así que no hay problema. Todo limpio, y el mar absolutamente azul, claro... ¡hermosísimo! Se para en Islote de Santa Cruz: Se reconoce por ser la isla con mayor densidad de población del mundo, no vale la pena realmente... esta isla si es muy, muy sucia y descuidada... se pasa por Isla Palma, Isla Múcura y Tintipan. Careteamos por un costo bajo. Lo único malo es que si no cuidan el arrecife que es pequeño y la gente lo toca y pisa para hacer careteo, ojalá lo cuiden!",23 de agosto de 2021,0,0,4.5,neutral
632,Tripadvisor,52,Ciénaga la Caimanera,https://www.tripadvisor.co/Attraction_Review-g616329-d10022459-Reviews-Cienaga_la_Caimanera-Covenas_Sucre_Department.html,Coveñas,4.5/5,86,Precio Desconocido,"Desde un bote de remo nos adentramos a la ciénaga para conocer un poco de su flora y fauna, un sitio silencioso y tranquilo lleno de pequeños cangrejos.",14 de diciembre de 2016,0,0,4.5,neutral
394,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"El paraíso El paisaje es hermoso, la tranquilidad es inexplicable, el ambiente es genial, muchos extranjeros y culturas por conocer.",13 de febrero de 2017,0,0,4.5,neutral
357,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Al paraiso. Buenisimo el servicio de Island Tour, puntualidad y atención personalizada.una isla soñada aguas cálidas y tranquilas no hay vendedores que te molesten y aunque no lo crean todos los servicios son baratos, bebidas y comida.podes pagar a un guía y te lleva a recorrer la otra parte de la isla donde están los hoteles muy bellos por cierto.el espacio de playa no es muy amplio pero te metes mar adentro unos buenos metros y el agua no te llega a los hombros .lugar bello muy bello.No me gustó la visita al islote sta Cruz.",29 de julio de 2018,1,0,4.5,neutral
1159,Tripadvisor,75,Rincón Dive Center,https://www.tripadvisor.co/Attraction_Review-g10326747-d14126059-Reviews-or60-Rincon_Dive_Center-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,192,Precio Desconocido,"Giovanny y Stefany fueron los mejores instructores de buceo que pudimos tener. Son personas maravillosas con una linda energía, siempre dispuestos a escuchar y resolver todas las preguntas que teníamos. Estaba nerviosa porque era mi primera experiencia pero ellos hicieron que todo fuera más fácil y tranquilo. Fue un día increíble gracias al acompañamiento de ellos. Totalmente recomendado.",27 de enero de 2021,0,0,5,neutral
966,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Tranquilo y amigable, Guillermo es un profesional DM que comunicó y organizó muy bien el paseo. Buceamos 2 veces en un sitio único (Cantil y Llantas) y siempre en grupo pequeño de 4. Queríamos descansar y disfrutar un poquito mas en la isla Tintipan pero parece que habia mas viento entonces quitamos rapido ese paraíso. Por último, pero no menos importante, Guillermo toma fotografías maravillosas de la vida submarina y las comparte con usted.",22 de agosto de 2022,0,0,5,neutral
1205,Tripadvisor,77,Guía de Turismo del Golfo de Morrosquillo,https://www.tripadvisor.co/Attraction_Review-g616329-d12951539-Reviews-or30-Covenas_Colombia_Travel-Covenas_Sucre_Department.html,Coveñas,5.0/5,30,Precio Desconocido,"Está zona del país es hermosa , el guía fue realmente especial.Sin duda volvería, lo recomiendo al 100%",1 de enero de 2019,1,0,5,neutral
244,Foursquare,40,Waroka Parrilla Bar,https://foursquare.com/v/waroka-parrilla-bar/4e9639e277c83a33155f509f,Sincelejo,7.0/10,15 valoraciones,$$$$,"El almuerzo con mote queso es una delicia, buen ambiente y atención... recomendado!!","Febrero 28, 2016",0,0,7,positivo
1190,Tripadvisor,75,Rincón Dive Center,https://www.tripadvisor.co/Attraction_Review-g10326747-d14126059-Reviews-or60-Rincon_Dive_Center-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,192,Precio Desconocido,Hice mis aguas abiertas el mes pasado con Stefania y fue una experiencia encantadora. Stefania y Giovanni son personas realmente hermosas. Te divertirás mucho con ellos pero también aprenderás mucho de verdad. Son relajados pero también aseguran que obtenga todo el conocimiento que necesita para tener una experiencia de buceo segura. Realmente fantástico! Espero que conozcas a Ricardo tan bien como él es una de las personas más amables que he conocido. ¡Fue un placer soplar burbujas con ustedes dos! Ustedes hicieron mi tiempo en Rinc n muy especial y estoy muy agradecido de haber aprendido a bucear con ustedes. ¡Los extraño mucho y no puedo esperar para bucear con ustedes nuevamente en algún momento!,5 de agosto de 2019,0,0,5,neutral
795,Tripadvisor,58,Orla de Tolu,https://www.tripadvisor.co/Attraction_Review-g1726000-d8838800-Reviews-or20-Orla_de_Tolu-Santiago_de_Tolu_Sucre_Department.html,Santiago de Tolú,4.0/5,31,Precio Desconocido,"Tolu es un lugar que cuenta con excelentes playas, en este municipio existen excelente sitios turísticos. Este lugar se los recomiendo a los extranjeros ya que siempre tienen como punto de referencia Cartagena, Santa Marta.",30 de diciembre de 2015,0,0,4,neutral
951,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,¡Gracias Luis! Un placer tenerte con nosotros . Seguro nos vemos muy pronto,8 de enero de 2022,0,0,5,neutral
1156,Tripadvisor,75,Rincón Dive Center,https://www.tripadvisor.co/Attraction_Review-g10326747-d14126059-Reviews-or60-Rincon_Dive_Center-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,192,Precio Desconocido,"Stefania nos recogió a mi novio y a mí en Múcura, fuimos a bucear cerca de Tintipan y la experiencia nos pareció maravillosa. Pasamos por una pared de coral a 19 metros de profundidad, vimos una morena y un pez piedra que nos impresionó muchísimo. Definitivamente los recomiendo.",23 de marzo de 2021,0,0,5,neutral
1041,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,La mejor primera práctica de buceo gracias a la experiencia como instructor de Guillermo!! Nos ayudó a estar tranquilas y a disfrutar de la experiencia. Súper recomendado para personas que buscan hacer su primera inmersión!!!,24 de diciembre de 2019,2,0,5,neutral
1221,Tripadvisor,77,Guía de Turismo del Golfo de Morrosquillo,https://www.tripadvisor.co/Attraction_Review-g616329-d12951539-Reviews-or30-Covenas_Colombia_Travel-Covenas_Sucre_Department.html,Coveñas,5.0/5,30,Precio Desconocido,"Excelente guía muy serio y responsable, paseo inolvidable por playas muy lindas, me gustó mucho la seguridad, seriedad y puntualidad en cada recorrido.",20 de junio de 2018,1,0,5,neutral
939,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Mi esposa y yo hicimos la certificación PADI con Guille y su equipo. Consideramos que fué la mejor desicion que pudimos tomar. Todo el tiempo con la seguridad requerida, muy juicios con los ejercicios de práctica, el profesionalismo, la calidad humana de Luly, el capi y todo el equipo del dive center, hicieron del buceo una actividad que disfrutaremos toda la vida! Hoy somos buzos de aguas abiertas certificados. Muchas burbujas para todos!",19 de diciembre de 2023,14,0,5,neutral
1288,Tripadvisor,80,Rincón del mar Diving,https://www.tripadvisor.co/Attraction_Review-g10326747-d17274098-Reviews-or10-Rincon_del_mar_Diving-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,30,Precio Desconocido,"Me gustó tanto la experiencia que repetí! Además de ser muy profesionales, Julie y Alberto son muy acogedores y alegres, por lo que uno se siente en confianza muy rápido. Escogen los dive sites en función de las condiciones y todos los que he visitado con ellos son espectaculares! Vimos muchas especies de corales y peces, fue muy bonito... Algo que me parece importante es que Julie y Alberto son muy atentos a respetar y cuidar la flor y la fauna marina. Les gusta bucear con propósito y tienen una « guardería » de coral : recogen fragmentos de coral dañado y los llevan a la Guardería para que crezcan y volver a sembrarlos más tarde. Tuve la oportunidad de ver cómo lo hacían durante una inmersión y me dieron muchas explicaciones sobre el coral, fue muy interesante. Recomiendo bucear con ellos sin ninguna duda! 😊",12 de noviembre de 2019,0,0,5,neutral
674,Tripadvisor,53,Playas Rincon del Mar,https://www.tripadvisor.co/Attraction_Review-g4452849-d10213520-Reviews-or40-Playas_Rincon_del_Mar-San_Onofre_Sucre_Department.html,San Onofre,4.0/5,51,Precio Desconocido,"Es un lugar hermoso, para venir y descansar por lo menos de 3 a 4 días. Las playas limpias, la amabilidad de los propietarios de las cabañas y de los habitantes del lugar es excelente. Se encuentran buenos restaurantes y muy baratos (platos desde 12 mil cop a 20 mil cop) además se puede tomar los tours a diferentes islas que quedan por la zona por solo 50 mil cop.",22 de abril de 2019,1,0,4,neutral
238,Foursquare,38,Plaza de Majagual,https://foursquare.com/v/plaza-de-majagual/4c0193ebf99620a1dbcd2404,Sincelejo,7.2/10,40 valoraciones,Precio Desconocido,En sincelejo con mi novio!,"Marzo 12, 2012",0,0,7.2,positivo
1029,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Puedes ir a bucear a: Isla Fuerte, Archipiélago San Bernardo (parque nacional). Isla Fuerte posee unos corales muy diferentes a los que se pueden ver en San Bernardo. También puedes tomar mini cursos (primer buceo) en Coveñas desde la playa, muy recomendable para primera experiencia.",15 de enero de 2020,2,0,5,neutral
172,Foursquare,24,Llanera La 22,https://es.foursquare.com/v/llanera-la-21/4ec019f1cc212562ad55a73a,Sincelejo,7.7/10,11 valoraciones,$$,Elmondongoes lo mejor !!!,"Diciembre 29, 2014",0,0,7.7,positivo
649,Tripadvisor,52,Ciénaga la Caimanera,https://www.tripadvisor.co/Attraction_Review-g616329-d10022459-Reviews-Cienaga_la_Caimanera-Covenas_Sucre_Department.html,Coveñas,4.5/5,86,Precio Desconocido,"Un lugar muy agradable, de mucha tranquilidad durante el paseo en lancha, se encuentran ostras y muchas especies de aves y cangrejos de colores. La labor que hace el zoológico en cuanto a la recuperación de especies es muy buena y es justo colaborar con esta causa.",2 de junio de 2016,0,0,4.5,neutral
1149,Tripadvisor,75,Rincón Dive Center,https://www.tripadvisor.co/Attraction_Review-g10326747-d14126059-Reviews-or60-Rincon_Dive_Center-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,192,Precio Desconocido,Stefanie y Giovanni son increíbles y muy atentos a todo. La seguridad es lo primero para ellos y por eso la experiencia es tan gratificante. Siempre te hacen sentir a gusto y son todos unos profesionales. ¡Los recomendaría mil veces!,4 de enero de 2022,1,0,5,neutral
730,Tripadvisor,56,Playa la Coquerita,https://www.tripadvisor.co/Attraction_Review-g616329-d10465002-Reviews-or20-Playa_la_Coquerita-Covenas_Sucre_Department.html,Coveñas,4.0/5,28,Precio Desconocido,"Es una de las playas más concurridas de Coveñas, muy bonita, lástima la falta de control al turista, mucha basura y en ocasiones los vendedores abusan de los precios. Este es el lugar ideal para visitar con un grupo de amigos o familia. En lo personal, me encantó, algunos detalles por falta de control, pero eso se puede mejorar.",22 de agosto de 2017,0,0,4,neutral
399,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Vacaciones Paraíso colombiano. Vale la pena pasar por las demás islas cercanas y conocer su historia. Múcura tiene un atractivo único y natural. Es un lugar de esos paradisíacos. El mar es un poco cristalino, arena blanca y se pueden practicar diferentes disciplinas.",7 de enero de 2017,0,0,4.5,neutral
82,Foursquare,4,Don Parilla,https://es.foursquare.com/v/don-parilla/4d0d1a66f393224b28801aee,Sincelejo,8.7/10,24 valoraciones,$$$$,"Gran sabor en el corte grueso de carne, muy buensuero","Septiembre 22, 2018",0,0,8.7,positivo
610,Tripadvisor,52,Ciénaga la Caimanera,https://www.tripadvisor.co/Attraction_Review-g616329-d10022459-Reviews-Cienaga_la_Caimanera-Covenas_Sucre_Department.html,Coveñas,4.5/5,86,Precio Desconocido,"Excelente experiencia. El lugar es muy hermoso, paisaje de manglares complementado con una excelente atención por parte de los guías ecoturísticos, sin embargo, deben definir bien el recorrido en bote.",23 de junio de 2018,0,0,4.5,neutral
1180,Tripadvisor,75,Rincón Dive Center,https://www.tripadvisor.co/Attraction_Review-g10326747-d14126059-Reviews-or60-Rincon_Dive_Center-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,192,Precio Desconocido,"Durante mi última semana de viaje en Colombia, decidí ir a Rincón del Mar, un pequeño paraíso, para pasar mi Open Water. No podía soñar mejor que elegir el Rincón Dive Center, Stefania y Ricardo son personas increíbles, muy pedagógicas y siempre de buen humor con una sonrisa. Los buceos en Rincón fueron fantásticas, con una gran cantidad de corales y mucha variedad de vida submarina. Gracias amigos, nos veremos y bucearemos juntos de nuevo, seguro! Clément « Lemon »",7 de agosto de 2019,0,0,5,neutral
651,Tripadvisor,52,Ciénaga la Caimanera,https://www.tripadvisor.co/Attraction_Review-g616329-d10022459-Reviews-Cienaga_la_Caimanera-Covenas_Sucre_Department.html,Coveñas,4.5/5,86,Precio Desconocido,"No dejen de ir, hermoso recorrido en canoa por la ciénaga, vale la pena conocer este sitio tan maravilloso.",22 de marzo de 2016,0,0,4.5,neutral
149,Foursquare,21,Javier Parrilla,https://es.foursquare.com/v/javier-parrilla/4e6f9a2b62e1d475e2443703,Sincelejo,7.7/10,25 valoraciones,$$,"Excelente comida, pruebaparrillamixta, deliciosa.","Mayo 11, 2013",0,0,7.7,positivo
441,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Un paraíso Realmente vale la pena conocer Isla Múcura; sus aguas transparentes y cálidas y arena blanca, sumado a la tranquilidad de la isla lo hacen un lugar especial. Uno se puede hospedar en un hostal o en el hotel Punta Faro.",6 de abril de 2015,0,0,4.5,neutral
762,Tripadvisor,57,Archipiélago De San Bernardo,https://www.tripadvisor.co/Attraction_Review-g616329-d14930714-Reviews-or20-Archipelago_Of_San_Bernardo-Covenas_Sucre_Department.html,Coveñas,4.0/5,29,Precio Desconocido,"Excelente lugar, es un lugar donde existen playas muy hermosas, de hecho de las más hermosas de Colombia.",7 de junio de 2019,2,0,4,neutral
